Store_ID,SKU_ID,Date,Units_On_Hand,OSA_Flag
2030,1013,2025-04-22,41,1
2030,1013,2025-04-23,18,1
2030,1013,2025-04-24,20,1
2030,1013,2025-04-25,36,1
2030,1013,2025-04-26,48,1
2030,1011,2025-04-20,36,1
2030,1011,2025-04-21,2,1
2030,1011,2025-04-22,32,1
2030,1011,2025-04-23,3,1
2030,1011,2025-04-24,46,1
2030,1011,2025-04-25,45,1
2030,1011,2025-04-26,45,1
2030,1008,2025-04-20,8,1
2030,1008,2025-04-21,31,1
2030,1008,2025-04-22,4,1
2030,1008,2025-04-23,4,1
2030,1008,2025-04-24,8,1
2030,1008,2025-04-25,9,1
2030,1008,2025-04-26,6,1
2030,1009,2025-04-20,33,1
2030,1009,2025-04-21,10,1
2030,1009,2025-04-22,45,1
2030,1009,2025-04-23,15,1
2030,1009,2025-04-24,5,1
2030,1009,2025-04-25,48,1
2030,1009,2025-04-26,23,1
2030,1002,2025-04-20,22,1
2030,1002,2025-04-21,21,1
2030,1002,2025-04-22,5,1
2030,1002,2025-04-23,26,1
2030,1002,2025-04-24,21,1
2030,1002,2025-04-25,48,1
2030,1002,2025-04-26,4,1
2030,1015,2025-04-20,31,1
2030,1015,2025-04-21,25,1
2030,1015,2025-04-22,34,1
2030,1015,2025-04-23,3,1
2030,1015,2025-04-24,33,1
2030,1015,2025-04-25,26,1
2030,1015,2025-04-26,41,1
2033,1000,2025-04-20,50,1
2033,1000,2025-04-21,25,1
2033,1000,2025-04-22,44,1
2033,1000,2025-04-23,9,1
2033,1000,2025-04-24,35,1
2033,1000,2025-04-25,5,1
2033,1000,2025-04-26,13,1
2033,1001,2025-04-20,28,1
2033,1001,2025-04-21,10,1
2033,1001,2025-04-22,7,1
2033,1001,2025-04-23,48,1
2033,1001,2025-04-24,16,1
2033,1001,2025-04-25,14,1
2033,1001,2025-04-26,15,1
2033,1005,2025-04-20,3,1
2033,1005,2025-04-21,41,1
2033,1005,2025-04-22,43,1
2033,1005,2025-04-23,35,1
2033,1005,2025-04-24,1,1
2033,1005,2025-04-25,3,1
2033,1005,2025-04-26,41,1
2033,1014,2025-04-20,44,1
2033,1014,2025-04-21,14,1
2033,1014,2025-04-22,30,1
2033,1014,2025-04-23,2,1
2033,1014,2025-04-24,2,1
2033,1014,2025-04-25,14,1
2033,1014,2025-04-26,48,1
2033,1013,2025-04-20,14,1
2033,1013,2025-04-21,9,1
2033,1013,2025-04-22,8,1
2033,1013,2025-04-23,32,1
2033,1013,2025-04-24,20,1
2033,1013,2025-04-25,20,1
2033,1013,2025-04-26,24,1
2033,1011,2025-04-20,48,1
2033,1011,2025-04-21,40,1
2033,1011,2025-04-22,42,1
2033,1011,2025-04-23,25,1
2033,1011,2025-04-24,1,1
2033,1011,2025-04-25,32,1
2033,1011,2025-04-26,48,1
2033,1008,2025-04-20,18,1
2033,1008,2025-04-21,31,1
2033,1008,2025-04-22,1,1
2033,1008,2025-04-23,42,1
2033,1008,2025-04-24,45,1
2033,1008,2025-04-25,44,1
2033,1008,2025-04-26,26,1
2033,1009,2025-04-20,35,1
2033,1009,2025-04-21,4,1
2033,1009,2025-04-22,2,1
2033,1009,2025-04-23,12,1
2033,1009,2025-04-24,37,1
2033,1009,2025-04-25,2,1
2033,1009,2025-04-26,13,1
2033,1002,2025-04-20,14,1
2033,1002,2025-04-21,37,1
2033,1002,2025-04-22,31,1
2033,1002,2025-04-23,0,0
2033,1002,2025-04-24,22,1
2033,1002,2025-04-25,44,1
2033,1002,2025-04-26,5,1
2033,1015,2025-04-20,37,1
2033,1015,2025-04-21,23,1
2033,1015,2025-04-22,32,1
2033,1015,2025-04-23,10,1
2033,1015,2025-04-24,25,1
2033,1015,2025-04-25,13,1
2033,1015,2025-04-26,9,1
2011,1000,2025-04-20,34,1
2011,1000,2025-04-21,0,0
2011,1000,2025-04-22,40,1
2011,1000,2025-04-23,47,1
2011,1000,2025-04-24,39,1
2011,1000,2025-04-25,18,1
2011,1000,2025-04-26,17,1
2011,1001,2025-04-20,35,1
2011,1001,2025-04-21,23,1
2011,1001,2025-04-22,32,1
2011,1001,2025-04-23,24,1
2011,1001,2025-04-24,10,1
2011,1001,2025-04-25,12,1
2011,1001,2025-04-26,48,1
2011,1005,2025-04-20,38,1
2011,1005,2025-04-21,16,1
2011,1005,2025-04-22,21,1
2011,1005,2025-04-23,12,1
2011,1005,2025-04-24,20,1
2011,1005,2025-04-25,16,1
2011,1005,2025-04-26,25,1
2011,1014,2025-04-20,7,1
2011,1014,2025-04-21,41,1
2011,1014,2025-04-22,18,1
2011,1014,2025-04-23,28,1
2011,1014,2025-04-24,1,1
2011,1014,2025-04-25,28,1
2011,1014,2025-04-26,38,1
2011,1013,2025-04-20,41,1
2011,1013,2025-04-21,42,1
2011,1013,2025-04-22,32,1
2011,1013,2025-04-23,49,1
2011,1013,2025-04-24,25,1
2011,1013,2025-04-25,13,1
2011,1013,2025-04-26,11,1
2011,1011,2025-04-20,7,1
2011,1011,2025-04-21,2,1
2011,1011,2025-04-22,24,1
2011,1011,2025-04-23,6,1
2011,1011,2025-04-24,47,1
2011,1011,2025-04-25,13,1
2011,1011,2025-04-26,12,1
2011,1008,2025-04-20,48,1
2011,1008,2025-04-21,36,1
2011,1008,2025-04-22,47,1
2011,1008,2025-04-23,47,1
2011,1008,2025-04-24,19,1
2011,1008,2025-04-25,44,1
2011,1008,2025-04-26,43,1
2011,1009,2025-04-20,13,1
2011,1009,2025-04-21,37,1
2011,1009,2025-04-22,19,1
2011,1009,2025-04-23,23,1
2011,1009,2025-04-24,29,1
2011,1009,2025-04-25,3,1
2011,1009,2025-04-26,41,1
2011,1002,2025-04-20,40,1
2011,1002,2025-04-21,14,1
2011,1002,2025-04-22,36,1
2011,1002,2025-04-23,16,1
2011,1002,2025-04-24,13,1
2011,1002,2025-04-25,32,1
2011,1002,2025-04-26,1,1
2011,1015,2025-04-20,19,1
2011,1015,2025-04-21,0,0
2011,1015,2025-04-22,13,1
2011,1015,2025-04-23,11,1
2011,1015,2025-04-24,21,1
2011,1015,2025-04-25,13,1
2011,1015,2025-04-26,31,1
2066,1000,2025-04-20,46,1
2066,1000,2025-04-21,24,1
2066,1000,2025-04-22,46,1
2066,1000,2025-04-23,20,1
2066,1000,2025-04-24,29,1
2066,1000,2025-04-25,25,1
2066,1000,2025-04-26,38,1
2066,1001,2025-04-20,48,1
2066,1001,2025-04-21,10,1
2066,1001,2025-04-22,31,1
2066,1001,2025-04-23,30,1
2066,1001,2025-04-24,35,1
2066,1001,2025-04-25,38,1
2066,1001,2025-04-26,18,1
2066,1005,2025-04-20,50,1
2066,1005,2025-04-21,42,1
2066,1005,2025-04-22,15,1
2066,1005,2025-04-23,4,1
2066,1005,2025-04-24,39,1
2066,1005,2025-04-25,6,1
2066,1005,2025-04-26,0,0
2066,1014,2025-04-20,1,1
2066,1014,2025-04-21,39,1
2066,1014,2025-04-22,3,1
2066,1014,2025-04-23,0,0
2066,1014,2025-04-24,17,1
2066,1014,2025-04-25,0,0
2066,1014,2025-04-26,19,1
2066,1013,2025-04-20,28,1
2066,1013,2025-04-21,24,1
2066,1013,2025-04-22,46,1
2066,1013,2025-04-23,36,1
2066,1013,2025-04-24,10,1
2066,1013,2025-04-25,6,1
2066,1013,2025-04-26,3,1
2066,1011,2025-04-20,23,1
2066,1011,2025-04-21,13,1
2066,1011,2025-04-22,41,1
2066,1011,2025-04-23,12,1
2066,1011,2025-04-24,27,1
2066,1011,2025-04-25,47,1
2066,1011,2025-04-26,23,1
2066,1008,2025-04-20,4,1
2066,1008,2025-04-21,17,1
2066,1008,2025-04-22,26,1
2066,1008,2025-04-23,41,1
2066,1008,2025-04-24,1,1
2066,1008,2025-04-25,19,1
2066,1008,2025-04-26,49,1
2066,1009,2025-04-20,2,1
2066,1009,2025-04-21,7,1
2066,1009,2025-04-22,19,1
2066,1009,2025-04-23,9,1
2066,1009,2025-04-24,16,1
2066,1009,2025-04-25,29,1
2066,1009,2025-04-26,13,1
2066,1002,2025-04-20,7,1
2066,1002,2025-04-21,40,1
2066,1002,2025-04-22,47,1
2066,1002,2025-04-23,43,1
2066,1002,2025-04-24,50,1
2066,1002,2025-04-25,1,1
2066,1002,2025-04-26,30,1
2066,1015,2025-04-20,11,1
2066,1015,2025-04-21,0,0
2066,1015,2025-04-22,7,1
2066,1015,2025-04-23,5,1
2066,1015,2025-04-24,46,1
2066,1015,2025-04-25,15,1
2066,1015,2025-04-26,29,1
2067,1000,2025-04-20,37,1
2067,1000,2025-04-21,44,1
2067,1000,2025-04-22,35,1
2067,1000,2025-04-23,17,1
2067,1000,2025-04-24,17,1
2067,1000,2025-04-25,1,1
2067,1000,2025-04-26,44,1
2067,1001,2025-04-20,36,1
2067,1001,2025-04-21,30,1
2067,1001,2025-04-22,4,1
2067,1001,2025-04-23,46,1
2067,1001,2025-04-24,44,1
2067,1001,2025-04-25,9,1
2067,1001,2025-04-26,13,1
2067,1005,2025-04-20,4,1
2067,1005,2025-04-21,25,1
2067,1005,2025-04-22,43,1
2067,1005,2025-04-23,24,1
2067,1005,2025-04-24,1,1
2067,1005,2025-04-25,2,1
2067,1005,2025-04-26,31,1
2067,1014,2025-04-20,27,1
2067,1014,2025-04-21,29,1
2067,1014,2025-04-22,26,1
2067,1014,2025-04-23,11,1
2067,1014,2025-04-24,0,0
2067,1014,2025-04-25,36,1
2067,1014,2025-04-26,2,1
2067,1013,2025-04-20,42,1
2067,1013,2025-04-21,4,1
2067,1013,2025-04-22,49,1
2067,1013,2025-04-23,17,1
2067,1013,2025-04-24,45,1
2067,1013,2025-04-25,18,1
2067,1013,2025-04-26,46,1
2067,1011,2025-04-20,30,1
2067,1011,2025-04-21,12,1
2067,1011,2025-04-22,17,1
2067,1011,2025-04-23,1,1
2067,1011,2025-04-24,42,1
2067,1011,2025-04-25,17,1
2067,1011,2025-04-26,12,1
2067,1008,2025-04-20,15,1
2067,1008,2025-04-21,44,1
2067,1008,2025-04-22,28,1
2067,1008,2025-04-23,0,0
2067,1008,2025-04-24,41,1
2067,1008,2025-04-25,2,1
2067,1008,2025-04-26,36,1
2067,1009,2025-04-20,27,1
2067,1009,2025-04-21,35,1
2067,1009,2025-04-22,44,1
2067,1009,2025-04-23,31,1
2067,1009,2025-04-24,50,1
2067,1009,2025-04-25,14,1
2067,1009,2025-04-26,45,1
2067,1002,2025-04-20,47,1
2067,1002,2025-04-21,3,1
2067,1002,2025-04-22,18,1
2067,1002,2025-04-23,23,1
2067,1002,2025-04-24,5,1
2067,1002,2025-04-25,38,1
2067,1002,2025-04-26,23,1
2067,1015,2025-04-20,29,1
2067,1015,2025-04-21,30,1
2067,1015,2025-04-22,34,1
2067,1015,2025-04-23,10,1
2067,1015,2025-04-24,23,1
2067,1015,2025-04-25,42,1
2067,1015,2025-04-26,23,1
2031,1000,2025-04-20,46,1
2031,1000,2025-04-21,35,1
2031,1000,2025-04-22,34,1
2031,1000,2025-04-23,9,1
2031,1000,2025-04-24,20,1
2031,1000,2025-04-25,47,1
2031,1000,2025-04-26,40,1
2031,1001,2025-04-20,22,1
2031,1001,2025-04-21,26,1
2031,1001,2025-04-22,11,1
2031,1001,2025-04-23,37,1
2031,1001,2025-04-24,25,1
2031,1001,2025-04-25,23,1
2031,1001,2025-04-26,29,1
2031,1005,2025-04-20,22,1
2031,1005,2025-04-21,49,1
2031,1005,2025-04-22,18,1
2031,1005,2025-04-23,9,1
2031,1005,2025-04-24,43,1
2031,1005,2025-04-25,48,1
2031,1005,2025-04-26,31,1
2031,1014,2025-04-20,43,1
2031,1014,2025-04-21,34,1
2031,1014,2025-04-22,26,1
2031,1014,2025-04-23,23,1
2031,1014,2025-04-24,27,1
2031,1014,2025-04-25,5,1
2031,1014,2025-04-26,38,1
2031,1013,2025-04-20,16,1
2031,1013,2025-04-21,8,1
2031,1013,2025-04-22,21,1
2031,1013,2025-04-23,22,1
2031,1013,2025-04-24,41,1
2031,1013,2025-04-25,29,1
2031,1013,2025-04-26,28,1
2031,1011,2025-04-20,48,1
2031,1011,2025-04-21,34,1
2031,1011,2025-04-22,43,1
2031,1011,2025-04-23,10,1
2031,1011,2025-04-24,2,1
2031,1011,2025-04-25,21,1
2031,1011,2025-04-26,32,1
2031,1008,2025-04-20,40,1
2031,1008,2025-04-21,9,1
2031,1008,2025-04-22,38,1
2031,1008,2025-04-23,21,1
2031,1008,2025-04-24,34,1
2031,1008,2025-04-25,40,1
2031,1008,2025-04-26,47,1
2031,1009,2025-04-20,10,1
2031,1009,2025-04-21,36,1
2031,1009,2025-04-22,8,1
2031,1009,2025-04-23,50,1
2031,1009,2025-04-24,13,1
2031,1009,2025-04-25,44,1
2031,1009,2025-04-26,25,1
2031,1002,2025-04-20,5,1
2031,1002,2025-04-21,26,1
2031,1002,2025-04-22,7,1
2031,1002,2025-04-23,32,1
2031,1002,2025-04-24,34,1
2031,1002,2025-04-25,2,1
2031,1002,2025-04-26,33,1
2031,1015,2025-04-20,6,1
2031,1015,2025-04-21,36,1
2031,1015,2025-04-22,0,0
2031,1015,2025-04-23,16,1
2031,1015,2025-04-24,35,1
2031,1015,2025-04-25,42,1
2031,1015,2025-04-26,10,1
2075,1000,2025-04-20,47,1
2075,1000,2025-04-21,14,1
2075,1000,2025-04-22,43,1
2075,1000,2025-04-23,45,1
2075,1000,2025-04-24,50,1
2075,1000,2025-04-25,21,1
2075,1000,2025-04-26,31,1
2075,1001,2025-04-20,7,1
2075,1001,2025-04-21,20,1
2075,1001,2025-04-22,46,1
2075,1001,2025-04-23,23,1
2075,1001,2025-04-24,35,1
2075,1001,2025-04-25,25,1
2075,1001,2025-04-26,33,1
2075,1005,2025-04-20,42,1
2075,1005,2025-04-21,25,1
2075,1005,2025-04-22,14,1
2075,1005,2025-04-23,36,1
2075,1005,2025-04-24,22,1
2075,1005,2025-04-25,47,1
2075,1005,2025-04-26,26,1
2075,1014,2025-04-20,44,1
2075,1014,2025-04-21,48,1
2075,1014,2025-04-22,6,1
2075,1014,2025-04-23,14,1
2075,1014,2025-04-24,40,1
2075,1014,2025-04-25,41,1
2075,1014,2025-04-26,29,1
2075,1013,2025-04-20,9,1
2075,1013,2025-04-21,44,1
2075,1013,2025-04-22,48,1
2075,1013,2025-04-23,12,1
2075,1013,2025-04-24,45,1
2075,1013,2025-04-25,0,0
2075,1013,2025-04-26,50,1
2075,1011,2025-04-20,32,1
2075,1011,2025-04-21,6,1
2075,1011,2025-04-22,31,1
2075,1011,2025-04-23,9,1
2075,1011,2025-04-24,4,1
2075,1011,2025-04-25,44,1
2075,1011,2025-04-26,19,1
2075,1008,2025-04-20,15,1
2075,1008,2025-04-21,48,1
2075,1008,2025-04-22,25,1
2075,1008,2025-04-23,19,1
2075,1008,2025-04-24,13,1
2075,1008,2025-04-25,34,1
2075,1008,2025-04-26,40,1
2075,1009,2025-04-20,6,1
2075,1009,2025-04-21,12,1
2075,1009,2025-04-22,1,1
2075,1009,2025-04-23,1,1
2075,1009,2025-04-24,1,1
2075,1009,2025-04-25,18,1
2075,1009,2025-04-26,7,1
2075,1002,2025-04-20,13,1
2075,1002,2025-04-21,11,1
2075,1002,2025-04-22,49,1
2075,1002,2025-04-23,43,1
2075,1002,2025-04-24,4,1
2075,1002,2025-04-25,4,1
2075,1002,2025-04-26,16,1
2075,1015,2025-04-20,28,1
2075,1015,2025-04-21,7,1
2075,1015,2025-04-22,27,1
2075,1015,2025-04-23,22,1
2075,1015,2025-04-24,42,1
2075,1015,2025-04-25,25,1
2075,1015,2025-04-26,0,0
2009,1000,2025-04-20,44,1
2009,1000,2025-04-21,38,1
2009,1000,2025-04-22,19,1
2009,1000,2025-04-23,21,1
2009,1000,2025-04-24,24,1
2009,1000,2025-04-25,23,1
2009,1000,2025-04-26,13,1
2009,1001,2025-04-20,19,1
2009,1001,2025-04-21,27,1
2009,1001,2025-04-22,39,1
2009,1001,2025-04-23,37,1
2009,1001,2025-04-24,30,1
2009,1001,2025-04-25,40,1
2009,1001,2025-04-26,39,1
2009,1005,2025-04-20,37,1
2009,1005,2025-04-21,2,1
2009,1005,2025-04-22,43,1
2009,1005,2025-04-23,31,1
2009,1005,2025-04-24,2,1
2009,1005,2025-04-25,31,1
2009,1005,2025-04-26,20,1
2009,1014,2025-04-20,22,1
2009,1014,2025-04-21,1,1
2009,1014,2025-04-22,16,1
2009,1014,2025-04-23,44,1
2009,1014,2025-04-24,30,1
2009,1014,2025-04-25,24,1
2009,1014,2025-04-26,48,1
2009,1013,2025-04-20,34,1
2009,1013,2025-04-21,49,1
2009,1013,2025-04-22,6,1
2009,1013,2025-04-23,27,1
2009,1013,2025-04-24,44,1
2009,1013,2025-04-25,37,1
2009,1013,2025-04-26,39,1
2009,1011,2025-04-20,22,1
2009,1011,2025-04-21,43,1
2009,1011,2025-04-22,31,1
2009,1011,2025-04-23,1,1
2009,1011,2025-04-24,24,1
2009,1011,2025-04-25,2,1
2009,1011,2025-04-26,31,1
2009,1008,2025-04-20,48,1
2009,1008,2025-04-21,5,1
2009,1008,2025-04-22,30,1
2009,1008,2025-04-23,16,1
2009,1008,2025-04-24,34,1
2009,1008,2025-04-25,5,1
2009,1008,2025-04-26,5,1
2009,1009,2025-04-20,15,1
2009,1009,2025-04-21,46,1
2009,1009,2025-04-22,45,1
2009,1009,2025-04-23,40,1
2009,1009,2025-04-24,6,1
2009,1009,2025-04-25,29,1
2009,1009,2025-04-26,24,1
2009,1002,2025-04-20,47,1
2009,1002,2025-04-21,21,1
2009,1002,2025-04-22,15,1
2009,1002,2025-04-23,38,1
2009,1002,2025-04-24,30,1
2009,1002,2025-04-25,2,1
2009,1002,2025-04-26,20,1
2009,1015,2025-04-20,19,1
2009,1015,2025-04-21,35,1
2009,1015,2025-04-22,49,1
2009,1015,2025-04-23,45,1
2009,1015,2025-04-24,28,1
2009,1015,2025-04-25,13,1
2009,1015,2025-04-26,39,1
2068,1000,2025-04-20,26,1
2068,1000,2025-04-21,6,1
2068,1000,2025-04-22,0,0
2068,1000,2025-04-23,43,1
2068,1000,2025-04-24,8,1
2068,1000,2025-04-25,37,1
2068,1000,2025-04-26,43,1
2068,1001,2025-04-20,49,1
2068,1001,2025-04-21,1,1
2068,1001,2025-04-22,32,1
2068,1001,2025-04-23,28,1
2068,1001,2025-04-24,4,1
2068,1001,2025-04-25,32,1
2068,1001,2025-04-26,11,1
2068,1005,2025-04-20,29,1
2068,1005,2025-04-21,17,1
2068,1005,2025-04-22,44,1
2068,1005,2025-04-23,36,1
2068,1005,2025-04-24,24,1
2068,1005,2025-04-25,34,1
2068,1005,2025-04-26,41,1
2068,1014,2025-04-20,46,1
2068,1014,2025-04-21,3,1
2068,1014,2025-04-22,16,1
2068,1014,2025-04-23,37,1
2068,1014,2025-04-24,7,1
2068,1014,2025-04-25,44,1
2068,1014,2025-04-26,33,1
2068,1013,2025-04-20,31,1
2068,1013,2025-04-21,11,1
2068,1013,2025-04-22,28,1
2068,1013,2025-04-23,18,1
2068,1013,2025-04-24,10,1
2068,1013,2025-04-25,2,1
2068,1013,2025-04-26,18,1
2068,1011,2025-04-20,38,1
2068,1011,2025-04-21,21,1
2068,1011,2025-04-22,27,1
2068,1011,2025-04-23,7,1
2068,1011,2025-04-24,43,1
2068,1011,2025-04-25,9,1
2068,1011,2025-04-26,4,1
2068,1008,2025-04-20,12,1
2068,1008,2025-04-21,30,1
2068,1008,2025-04-22,31,1
2068,1008,2025-04-23,15,1
2068,1008,2025-04-24,0,0
2068,1008,2025-04-25,24,1
2068,1008,2025-04-26,49,1
2068,1009,2025-04-20,47,1
2068,1009,2025-04-21,41,1
2068,1009,2025-04-22,11,1
2068,1009,2025-04-23,49,1
2068,1009,2025-04-24,24,1
2068,1009,2025-04-25,2,1
2068,1009,2025-04-26,19,1
2068,1002,2025-04-20,11,1
2068,1002,2025-04-21,14,1
2068,1002,2025-04-22,21,1
2068,1002,2025-04-23,43,1
2068,1002,2025-04-24,37,1
2068,1002,2025-04-25,31,1
2068,1002,2025-04-26,14,1
2068,1015,2025-04-20,45,1
2068,1015,2025-04-21,28,1
2068,1015,2025-04-22,44,1
2068,1015,2025-04-23,7,1
2068,1015,2025-04-24,6,1
2068,1015,2025-04-25,10,1
2068,1015,2025-04-26,8,1
2005,1000,2025-04-20,8,1
2005,1000,2025-04-21,47,1
2005,1000,2025-04-22,38,1
2005,1000,2025-04-23,36,1
2005,1000,2025-04-24,1,1
2005,1000,2025-04-25,28,1
2005,1000,2025-04-26,31,1
2005,1001,2025-04-20,23,1
2005,1001,2025-04-21,50,1
2005,1001,2025-04-22,44,1
2005,1001,2025-04-23,27,1
2005,1001,2025-04-24,1,1
2005,1001,2025-04-25,45,1
2005,1001,2025-04-26,33,1
2005,1005,2025-04-20,44,1
2005,1005,2025-04-21,23,1
2005,1005,2025-04-22,40,1
2005,1005,2025-04-23,34,1
2005,1005,2025-04-24,6,1
2005,1005,2025-04-25,26,1
2005,1005,2025-04-26,30,1
2005,1014,2025-04-20,2,1
2005,1014,2025-04-21,17,1
2005,1014,2025-04-22,27,1
2005,1014,2025-04-23,35,1
2005,1014,2025-04-24,44,1
2005,1014,2025-04-25,27,1
2005,1014,2025-04-26,4,1
2005,1013,2025-04-20,4,1
2005,1013,2025-04-21,5,1
2005,1013,2025-04-22,16,1
2005,1013,2025-04-23,42,1
2005,1013,2025-04-24,22,1
2005,1013,2025-04-25,30,1
2005,1013,2025-04-26,25,1
2005,1011,2025-04-20,32,1
2005,1011,2025-04-21,15,1
2005,1011,2025-04-22,8,1
2005,1011,2025-04-23,7,1
2005,1011,2025-04-24,1,1
2005,1011,2025-04-25,10,1
2005,1011,2025-04-26,5,1
2005,1008,2025-04-20,36,1
2005,1008,2025-04-21,11,1
2005,1008,2025-04-22,42,1
2005,1008,2025-04-23,12,1
2005,1008,2025-04-24,28,1
2005,1008,2025-04-25,42,1
2005,1008,2025-04-26,34,1
2005,1009,2025-04-20,23,1
2005,1009,2025-04-21,35,1
2005,1009,2025-04-22,16,1
2005,1009,2025-04-23,30,1
2005,1009,2025-04-24,4,1
2005,1009,2025-04-25,50,1
2005,1009,2025-04-26,42,1
2005,1002,2025-04-20,11,1
2005,1002,2025-04-21,37,1
2005,1002,2025-04-22,26,1
2005,1002,2025-04-23,7,1
2005,1002,2025-04-24,35,1
2005,1002,2025-04-25,2,1
2005,1002,2025-04-26,14,1
2005,1015,2025-04-20,12,1
2005,1015,2025-04-21,9,1
2005,1015,2025-04-22,19,1
2005,1015,2025-04-23,8,1
2005,1015,2025-04-24,47,1
2005,1015,2025-04-25,44,1
2005,1015,2025-04-26,25,1
2042,1000,2025-04-20,0,0
2042,1000,2025-04-21,23,1
2042,1000,2025-04-22,3,1
2042,1000,2025-04-23,32,1
2042,1000,2025-04-24,50,1
2042,1000,2025-04-25,0,0
2042,1000,2025-04-26,7,1
2042,1001,2025-04-20,33,1
2042,1001,2025-04-21,42,1
2042,1001,2025-04-22,17,1
2042,1001,2025-04-23,37,1
2042,1001,2025-04-24,33,1
2042,1001,2025-04-25,0,0
2042,1001,2025-04-26,19,1
2042,1005,2025-04-20,8,1
2042,1005,2025-04-21,20,1
2042,1005,2025-04-22,15,1
2042,1005,2025-04-23,30,1
2042,1005,2025-04-24,13,1
2042,1005,2025-04-25,12,1
2042,1005,2025-04-26,42,1
2042,1014,2025-04-20,30,1
2042,1014,2025-04-21,30,1
2042,1014,2025-04-22,30,1
2042,1014,2025-04-23,13,1
2042,1014,2025-04-24,6,1
2042,1014,2025-04-25,11,1
2042,1014,2025-04-26,24,1
2042,1013,2025-04-20,35,1
2042,1013,2025-04-21,40,1
2042,1013,2025-04-22,40,1
2042,1013,2025-04-23,34,1
2042,1013,2025-04-24,4,1
2042,1013,2025-04-25,9,1
2042,1013,2025-04-26,42,1
2042,1011,2025-04-20,8,1
2042,1011,2025-04-21,32,1
2042,1011,2025-04-22,9,1
2042,1011,2025-04-23,48,1
2042,1011,2025-04-24,4,1
2042,1011,2025-04-25,30,1
2042,1011,2025-04-26,32,1
2042,1008,2025-04-20,4,1
2042,1008,2025-04-21,36,1
2042,1008,2025-04-22,10,1
2042,1008,2025-04-23,15,1
2042,1008,2025-04-24,40,1
2042,1008,2025-04-25,48,1
2042,1008,2025-04-26,26,1
2042,1009,2025-04-20,40,1
2042,1009,2025-04-21,23,1
2042,1009,2025-04-22,14,1
2042,1009,2025-04-23,16,1
2042,1009,2025-04-24,26,1
2042,1009,2025-04-25,3,1
2042,1009,2025-04-26,48,1
2042,1002,2025-04-20,27,1
2042,1002,2025-04-21,2,1
2042,1002,2025-04-22,20,1
2042,1002,2025-04-23,49,1
2042,1002,2025-04-24,25,1
2042,1002,2025-04-25,1,1
2042,1002,2025-04-26,12,1
2042,1015,2025-04-20,42,1
2042,1015,2025-04-21,46,1
2042,1015,2025-04-22,23,1
2042,1015,2025-04-23,25,1
2042,1015,2025-04-24,28,1
2042,1015,2025-04-25,38,1
2042,1015,2025-04-26,14,1
2047,1000,2025-04-20,47,1
2047,1000,2025-04-21,8,1
2047,1000,2025-04-22,30,1
2047,1000,2025-04-23,39,1
2047,1000,2025-04-24,50,1
2047,1000,2025-04-25,32,1
2047,1000,2025-04-26,26,1
2047,1001,2025-04-20,41,1
2047,1001,2025-04-21,48,1
2047,1001,2025-04-22,40,1
2047,1001,2025-04-23,10,1
2047,1001,2025-04-24,15,1
2047,1001,2025-04-25,38,1
2047,1001,2025-04-26,33,1
2047,1005,2025-04-20,18,1
2047,1005,2025-04-21,31,1
2047,1005,2025-04-22,49,1
2047,1005,2025-04-23,4,1
2047,1005,2025-04-24,27,1
2047,1005,2025-04-25,38,1
2047,1005,2025-04-26,1,1
2047,1014,2025-04-20,26,1
2047,1014,2025-04-21,4,1
2047,1014,2025-04-22,35,1
2047,1014,2025-04-23,5,1
2047,1014,2025-04-24,45,1
2047,1014,2025-04-25,49,1
2047,1014,2025-04-26,9,1
2047,1013,2025-04-20,49,1
2047,1013,2025-04-21,41,1
2047,1013,2025-04-22,2,1
2047,1013,2025-04-23,23,1
2047,1013,2025-04-24,17,1
2047,1013,2025-04-25,25,1
2047,1013,2025-04-26,17,1
2047,1011,2025-04-20,29,1
2047,1011,2025-04-21,41,1
2047,1011,2025-04-22,21,1
2047,1011,2025-04-23,19,1
2047,1011,2025-04-24,34,1
2047,1011,2025-04-25,38,1
2047,1011,2025-04-26,20,1
2047,1008,2025-04-20,19,1
2047,1008,2025-04-21,30,1
2047,1008,2025-04-22,32,1
2047,1008,2025-04-23,31,1
2047,1008,2025-04-24,24,1
2047,1008,2025-04-25,48,1
2047,1008,2025-04-26,44,1
2047,1009,2025-04-20,37,1
2047,1009,2025-04-21,44,1
2047,1009,2025-04-22,35,1
2047,1009,2025-04-23,43,1
2047,1009,2025-04-24,38,1
2047,1009,2025-04-25,38,1
2047,1009,2025-04-26,42,1
2047,1002,2025-04-20,50,1
2047,1002,2025-04-21,36,1
2047,1002,2025-04-22,8,1
2047,1002,2025-04-23,30,1
2047,1002,2025-04-24,21,1
2047,1002,2025-04-25,5,1
2047,1002,2025-04-26,44,1
2047,1015,2025-04-20,31,1
2047,1015,2025-04-21,21,1
2047,1015,2025-04-22,34,1
2047,1015,2025-04-23,33,1
2047,1015,2025-04-24,39,1
2047,1015,2025-04-25,40,1
2047,1015,2025-04-26,4,1
2016,1000,2025-04-20,16,1
2016,1000,2025-04-21,40,1
2016,1000,2025-04-22,17,1
2016,1000,2025-04-23,17,1
2016,1000,2025-04-24,18,1
2016,1000,2025-04-25,38,1
2016,1000,2025-04-26,32,1
2016,1001,2025-04-20,14,1
2016,1001,2025-04-21,20,1
2016,1001,2025-04-22,20,1
2016,1001,2025-04-23,15,1
